충전소 아이디,충전소명,시도,위도,경도
5829,구미 시립 봉곡도서관,경상북도 구미시 봉곡동 197,36.1533947,128.3080022
5828,대구보호관찰소 구미지소,경상북도 구미시 봉곡동 367,36.1464488,128.3089618
5827,환경자원화 시설,경상북도 구미시 산동읍 백현리 산 177-1,36.1833622,128.4782166
5826,구미 세무서,경상북도 구미시 공단동 174,36.111822,128.38503
5825,금오공과대학교 신평캠퍼스,경상북도 구미시 신평동 188,36.1175056,128.3659204
5824,금오공과대학교 본캠퍼스,경상북도 구미시 양호동 1,36.14553,128.3886
5823,구미시 평생학습원,경상북도 구미시 공단동 256-17,36.105742,128.3842181
5702,강동문화복지회관,경상북도 구미시 구평동 241-3,36.0905823,128.4546938
5149,금오산도립공원 야영주차장,경상북도 구미시 남통동 299,36.111626,128.3158911
5148,선주원남동행정복지센터,경상북도 구미시 봉곡동 541-1,36.1424939,128.3103084
5146,구미경찰서,경상북도 구미시 신평동 188-2,36.1177925,128.3650752
5144,선산보건소,경상북도 구미시 선산읍 동부리 544-1,36.2442434,128.2999548
5143,옥성면 행정복지센터,경상북도 구미시 옥성면 주아리 965-19,36.2954423,128.2784927
5142,금오공과대학교(글로벌관),경상북도 구미시 거의동 468,36.1472018,128.3920113
5141,금오공과대학교,경상북도 구미시 양호동 1,36.1454506,128.3885374
5140,경상북도 교통문화연수원,경상북도 구미시 구평동 693-2,36.08553,128.42845
5139,도로교통공단 경북지부,경상북도 구미시 인의동 998-1,36.09623,128.43202
5138,금오산도립공원 대주차장,경상북도 구미시 남통동 161-16,36.12047,128.32268
5084,구미세무서,경상북도 구미시 공단동 174,36.1119061,128.3850662
4485,홈플러스 구미점(2층),경상북도 구미시 광평동 792-21,36.1027715,128.3637728
4484,경상북도청소년수련원,경상북도 김천시 아포읍 대성리 산 120,36.1259947,128.2797759
4280,산동골드클래스,경상북도 구미시 산동면 신당리 1388,36.15713,128.43029
4279,가산평생학습복지센터,경상북도 칠곡군 가산면 천평리 127,36.0841957,128.5392506
3754,새마을운동테마파크,경상북도 구미시 사곡동 산 33-3,36.0936158,128.3513721
3456,농어촌공사 구미·김천지사,경상북도 구미시 고아읍 들성로13길 14,36.16354,128.349609
3344,구미봉곡e편한세상,경상북도 구미시 봉곡동 764,36.156723,128.312989
3330,e편한세상 구미파크밸리,경상북도 구미시 신비로7길 10,36.123559,128.36622
3319,구평2차영무예다음아파트,경상북도 구미시 구평동 941,36.093136,128.445337
3124,구미대학교,경상북도 구미시 야은로 37 구미1대학,36.150873,128.2885
2195,이마트 구미점,경상북도 구미시 구미대로 256,36.109244,128.36503
1694,원호한누리타운2블록,경상북도 구미시 고아읍 문장로22길 40,36.15323,128.33386
655,푸르지오캐슬B단지 아파트,경상북도 구미시 송정동 산책길 7,36.12371,128.336529
654,임은뉴타운코오롱하늘채 아파트,경상북도 구미시 임은동 818,36.085517,128.367011
653,옥계중흥S클래스 아파트,경상북도 구미시 옥계동 해마루공원로 80,36.139722,128.430505
468,푸르지오캐슬A단지 아파트,경상북도 구미시 송정동 박정희로 599,36.123304,128.340985
467,경남아너스빌 아파트,경상북도 구미시 고아읍 문성리 1098,36.1623786,128.3427416
466,강변보성타운 아파트,경상북도 구미시 비산동 산호대로 423,36.122133,128.382794
58,구미지사,경상북도 구미시 송정동 79,36.118097,128.350012
8064,상주지사(공용),경상북도 상주시 경상대로 3051-17,36.4196189,128.149498
6916,상주시민운동장,경북 상주시 계산동 474-1,36.4319015,128.16214
5871,국제 승마장 관리사업소,경상북도 상주시 사벌국면 화달리 산 6-5,36.4592821,128.2320109
5870,회상나루관광단지,경상북도 상주시 중동면 회상리 769-1,36.440899,128.2660868
5869,화동면 행정복지센터,경상북도 상주시 화동면 이소리 362-4,36.3896058,127.9541559
5481,남산근린공원주차장,경상북도 상주시 신봉동 산 1-5,36.4097658,128.1573076
5480,상주시청,경상북도 상주시 남성동 140-3,36.4114308,128.1593837
4473,사벌문화복지센터,경상북도 상주시 사벌국면 덕담리 372-1,36.4678219,128.2112392
4247,상주청구타운아파트,경상북도 상주시 신봉동 537-1,36.3979013,128.1485599
3272,상주보건소,경상북도 상주시 중앙로 111 (무양동_상주시 의회청사),36.416113,128.150681
3271,상주시청,경상북도 상주시 상산로 223 (남성동_상주시청),36.4164284,128.1506752
3270,함창읍사무소,경상북도 상주시 함창읍 함창중앙로 135,36.5701548,128.1794834
3231,지엘리더스파크골드 1단지,경상북도 상주시 냉림동 111,36.426505,128.160296
3192,지엘리더스파크골드 2단지,경상북도 상주시 냉림동 111-5,36.426267,128.160822
2199,이마트 상주점,경상북도 상주시 경상대로 3141,36.4278319,128.1511557
2198,경북대학교(상주캠퍼스),경상북도 상주시 경상대로 2559,36.379383,128.143199
1698,상주함창LH천년나무2단지 아파트,경상북도 상주시 함창읍 구향4길 15,36.5722521,128.1834002
1697,상주우방타운2차,경상북도 상주시 복룡3길 25,36.4178769,128.1718469
1696,상주우방타운1차,경상북도 상주시 복룡3길 7,36.4169143,128.1718681
1695,무양지엘리베라움,경상북도 상주시 봉양1길 126,36.425701,128.1569972
272,상주지사,경상북도 상주시 경상대로 3051-17,36.4196189,128.149498
7056,곱작골 마음센터,경북 영주시 하망동 402-43,36.8207663,128.6322494
5257,소백산국립공원 삼가주차장,경상북도 영주시 풍기읍 삼가리 265,36.9229979,128.5036156
5256,소백산국립공원 사무소,경상북도 영주시 봉현면 오현리 144,36.8587737,128.5292189
5255,영주동 공영주차장,경상북도 영주시 영주동 19-1,36.8283117,128.6260361
4518,하망동 행정복지센터 공용주차장,경상북도 영주시 하망동 299-8,36.8238462,128.6303304
882,화성리버빌2차 아파트,경상북도 영주시 대학로142번길 39,36.811342,128.609983
273,영주지사,경상북도 영주시 구성로 370,36.82467,128.621953
6999,환동해산업연구원,경북 울진군 죽변면 후정리 688-3,37.0736068,129.4084603
5243,국민건강보험공단 울진출장소,경상북도 울진군 울진읍 읍내리 230-4,36.9856,129.3954
3525,울진지사,경상북도 울진군 울진읍 울진북로 447,36.988607,129.395131
2969,한울원자력본부나곡사택,경상북도 울진군 북면 나곡리 188,37.110064,129.367328
276,울진지사(공용),경상북도 울진군 울진읍 울진북로 447,36.988607,129.395131
8065,의성지사(업무용)(공용),경상북도 의성군 의성읍 경북대로 5644-9,36.34837,128.673582
5784,의성국민체육센터,경상북도 의성군 단북면 노연리 1114,36.3923774,128.4281722
5454,의성지사(공용),경상북도 의성군 의성읍 원당리 474-1,36.34837,128.673582
5252,신평면사무소,경상북도 의성군 신평면 교안리 820,36.4736534,128.5026223
5251,북부길 공영주차장,경상북도 의성군 의성읍 후죽리 370-3,36.3602425,128.6930168
5250,국민건강보험공단,경상북도 의성군 의성읍 후죽리 370-13,36.358905,128.6932886
4475,금성공영주차장,경상북도 의성군 금성면 대리리 30-55,36.2527743,128.6826345
4474,동서1길 공영주차장,경상북도 의성군 의성읍 상리리 709-4,36.3497948,128.7017294
3401,상리공영주차장,경상북도 의성군 의성읍 상리리 742-31,36.350173,128.704613
3140,농어촌공사 의성군위지사,경상북도 의성군 안계면 서부로 1776-46,36.392454,128.433796
3139,단밀면사무소,경상북도 의성군 단밀면 속암리 186-2,36.375835,128.381829
158,의성지사(업무용),경상북도 의성군 의성읍 경북대로 5644-9,36.34837,128.673582
8108,부산울산직할(공용),부산광역시 부산진구 부전동 224-7,35.1527934,129.0613151
5621,(전주거치형)범천동신암로1,부산광역시 부산진구 범천동 1090-12,35.1548423,129.0479747
5619,(전주거치형)전포동주거지,부산광역시 부산진구 전포동 190,35.1592446,129.0700974
5618,(전주거치형)시민공원옆주거지,부산광역시 부산진구 범전동 68-21,35.1694438,129.0621524
5308,수정공원상로 제1노상주차장,부산광역시 동구 수정동 1178-47,35.128382,129.0379414
5307,수정1동 공영주차장,부산광역시 동구 수정동 1043-60,35.1248664,129.0389397
5306,차이나타운 공영주차장,부산광역시 동구 초량동 544-4,35.1152666,129.0376064
4933,동구체육공원 공영주차장,부산광역시 동구 수정동 712-148,35.132632,129.0384176
4885,수정산 공영주차장,부산광역시 동구 수정동 600-3,35.1329908,129.0406589
4884,가구거리 공영주차장,부산광역시 동구 범일동 183,35.1362689,129.0553118
4883,부산국립국악원,부산광역시 부산진구 연지동 219-2,35.1715197,129.0537432
4882,상수도사업본부,부산광역시 부산진구 양정동 273-20,35.1756231,129.0723373
4881,부산시설공단(중앙몰),부산광역시 부산진구 부전동 576-1,35.1576781,129.055192
4817,부산과학체험관,부산광역시 동구 초량동 1167,35.1205916,129.0444817
3984,남해지방해양경찰청,부산광역시 동구 좌천동 68-889,35.1275207,129.0553909
3983,부산항국제여객터미널,부산광역시 동구 초량동 45-39,35.1165636,129.0478001
3528,부산울산전력관리처,부산광역시 부산진구 부전동 224-7,35.1527783,129.0606125
3120,부산교통공사 본사,부산광역시 부산진구 범천동 861-1,35.1497692,129.0604598
3075,(전주거치형)화신칼라,부산광역시 동구 범일동 830-72,35.1412633,129.0628811
3074,(전주거치형)스카이웨이,부산광역시 동구 초량동 산 53-1,35.120699,129.0320685
3071,(전주거치형)범5-2구역,부산광역시 동구 좌천동 1132-3,35.1273213,129.0519333
2742,대원칸타빌멤버스,부산광역시 부산진구 양정동 525,35.1715683,129.0686001
2710,한라비발디스튜디오422,부산광역시 부산진구 범천동 1000-24,35.1486629,129.0561968
1975,양정현대2차 아파트,부산광역시 부산진구 양정동 458-20,35.172413,129.0654651
1703,연지자이2차,부산광역시 부산진구 연지동 406,35.1738336,129.0483622
1702,양정현대1차,부산광역시 부산진구 양정동 458-5,35.1731314,129.0629699
1700,가아KT-e편한세상,부산광역시 부산진구 가야동 698,35.154647,129.0337613
518,(전주거치형)경남공고옆,부산광역시 부산진구 전포동 689-28,35.1534434,129.0628347
320,부산울산전력관리처(공용),부산광역시 부산진구 부전동 224-7,35.1527783,129.0606125
68,부산울산직할,부산광역시 부산진구 부전동 224-7,35.1527934,129.0613151
8104,기장지사(공용),부산광역시 기장군 기장읍 청강리 154-6,35.234832,129.219646
4570,신천리 공영주차장,부산광역시 기장군 기장읍 신천리 1,35.2441817,129.2226307
4569,롯데몰 동부산점,부산광역시 기장군 기장읍 당사리 524,35.1919144,129.2129437
3114,안평역,부산광역시 기장군 철마면 안평리 582-21,35.2366301,129.1711831
3092,군민체육공원,부산광역시 기장군 일광면 원리 39,35.3049957,129.2430468
3087,국립수산과학관,부산광역시 기장군 기장읍 시랑리 408-1,35.1922123,129.2233127
1992,서부주공 아파트,부산광역시 기장군 기장읍 서부리 102,35.243694,129.2095611
1744,기장우신네오빌,부산광역시 기장군 기장읍 청강로 76,35.2384158,129.2230534
1743,고촌LH 아파트,부산광역시 기장군 철마면 고촌리 684,35.2371344,129.1699467
278,기장지사,부산광역시 기장군 기장읍 청강리 154-6,35.234832,129.219646
8105,김해지사(공용),경상남도 김해시 부원동 624-5,35.227535,128.8890928
7416,김해 자재센터 업무용,경남 김해시 한림면 명동리 272-3,35.2990333,128.8089741
5882,중리마을 공영주차장,경상남도 김해시 한림면 안곡리 296-1,35.2994268,128.8425069
5344,(고속도로)진영휴게소 순천방향,경상남도 김해시 진영읍 우동리 295,35.2800761,128.7161179
4821,시민체육공원,경상남도 김해시 삼계동 30-4,35.259103,128.8775085
4818,김해운동장 지하주차장,경상남도 김해시 구산동 660,35.2557086,128.8767422
4503,분성체육공원,경상남도 김해시 동상동 416-1,35.2400859,128.8892564
4502,테크노밸리 상평주차장,경상남도 김해시 진례면 담안리 1563-6,35.2601003,128.7701569
4501,테크노밸리 상우주차장,경상남도 김해시 진례면 고모리 1577-7,35.2704705,128.7752479
3990,대아아파트,경상남도 김해시 안동 333-2,35.2378479,128.9156709
3989,김해진영휴먼시아6단지,경상남도 김해시 진영읍 여래리 973,35.3074276,128.7429553
3976,김해가야테마파크,경상남도 김해시 어방동 986,35.25007,128.893107
3975,행복민원청사,경상남도 김해시 부원동 625-1,35.227843,128.890173
3974,보건복지센터,경상남도 김해시 외동 1261-3,35.232644,128.870565
3973,김해산업진흥의생명융합재단,경상남도 김해시 주촌면 농소리 155-1,35.215698,128.832893
